	197
BE051     	0.23353826	0.25504302	0.21168326	0.20243401	0.19840575	0.15918706	0.21619869	0.27262267	0.07576003	0.10806496	0.10873533	0.11283057	0.09750869	0.10849471	0.05059488	0.09002570	0.07448048	0.07466227	0.11183546	0.08321980	0.10894864	0.09984437	0.08572195	0.08469002	0.08382392	0.12737477	0.07613348	0.10029261	0.10932020	0.08093067	0.10766540	0.10699701	0.10080588	0.08363635	0.11030523	0.11069722	0.10503517	0.10049023	0.08325580	0.10557823	0.09878207	0.11035597	0.07663875	0.07718924	0.07674722	0.09779971	0.11154114	0.10963983	0.08784054	0.08485386	0.08109021	0.05774120	0.07216602	0.08315753	0.07247835	0.07382531	0.07421573	0.07330482	0.00000000	0.09549318	0.07326875	0.07296220	0.07543498	0.07285413	0.07375255	0.06982600	0.11392078	0.07434276	0.09815307	0.10894079	0.10858318	0.07453885	0.04827645	0.07988372	0.05411569	0.05078533	0.07323314	0.07191203	0.04734878	0.08519520	0.08341536	0.08617358	0.08267993	0.08456505	0.08322181	0.08323350	0.07326211	0.10897932	0.08280904	0.04813384	0.10838163	0.11040520	0.11126848	0.11073779	0.08314311	0.09780526	0.07358204	0.07314278	0.10863731	0.10729121	0.09147979	0.07285093	0.09581351	0.09816440	0.09738761	0.05071968	0.07468505	0.07479476	0.07494603	0.04762263	0.32726541	0.14303055	0.12389036	0.14269250	0.14300493	0.12216374	0.09802075	0.10328544	0.10735471	0.11571033	0.23499848	0.30438776	0.22663800	0.26143545	0.23175128	0.24910255	0.23299328	0.28681989	0.33680320	0.26322242	0.22903337	0.25024730	0.29350481	0.30216824	0.23354054	0.27460594	0.25498953	0.22848538	0.30351467	0.22657361	0.27075876	0.25918234	0.24722914	0.29296166	0.27340474	0.26028654	0.23468258	0.11747130	0.11720735	0.14223599	0.11933839	0.14233464	0.10196238	0.14299072	0.14075850	0.14804302	0.14184752	0.14110712	0.11186672	0.10031039	0.09923840	0.12130066	0.08796451	0.11596617	0.09438382	0.09499470	0.10973489	0.11354099	0.10088280	2.21000043	2.37120643	0.10177874	0.17033200	0.11309021	0.11381338	0.09942496	0.10164055	0.10660434	0.11879024	0.10702782	0.10724339	0.09651200	0.07517840	0.09772472	0.10269907	0.09951329	0.12119212	0.10108768	0.11501199	0.11334624	0.14032994	0.13355946	0.13693956	0.15374509	0.10382283	0.10311372	0.10305663
BE052     	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.21886649	0.00000000	0.00000000	0.00000000	0.00000000	0.11404711	0.00000000	0.10978784	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.10025920	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12621345	0.00000000	0.00000000	0.00000000	0.00000000	0.10990461	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.09764356	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.09410076	0.00000000	0.09549318	0.00000000	0.00000000	0.09158689	0.00000000	0.00000000	0.00000000	0.08232774	0.00000000	0.00000000	0.10441470	0.00000000	0.10705007	0.09096961	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.10316829	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.09502311	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.23796566	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.29790530	0.30378954	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.27974638	0.26682725	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.14141536	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.10146071	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12328164	0.00000000	0.00000000	0.00000000	0.09604635	0.00000000	0.00000000	0.10595873	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.14170240	0.15866624	0.00000000	0.00000000	0.00000000
BE053     	0.23224174	0.25332140	0.20883447	0.19986195	0.19582766	0.15666029	0.21403776	0.27018868	0.04719372	0.10831214	0.10626219	0.11090202	0.09484193	0.10506861	0.07791140	0.08954398	0.03397110	0.04128209	0.00000000	0.08175788	0.10624074	0.09760032	0.08557282	0.08358655	0.08281052	0.12479399	0.06636327	0.09915869	0.10906081	0.08021254	0.10403428	0.10691985	0.10002402	0.08241273	0.10941429	0.10661946	0.10234736	0.09953153	0.08165078	0.10354066	0.09844113	0.00000000	0.07477687	0.04375894	0.04431492	0.09733499	0.10917941	0.10812433	0.08732956	0.00000000	0.08025539	0.08204245	0.05431123	0.08120164	0.00000000	0.03855005	0.03795037	0.05685460	0.07326875	0.00000000	0.00000000	0.03700927	0.04674204	0.03748033	0.06286172	0.05666718	0.11122163	0.07353426	0.09693076	0.10699618	0.10497945	0.03487931	0.00000000	0.06376086	0.00000000	0.07559387	0.03976244	0.02431919	0.07345788	0.08483964	0.00000000	0.08602675	0.08185729	0.00000000	0.00000000	0.08152927	0.03845934	0.10606012	0.08058547	0.07435529	0.10765516	0.00000000	0.00000000	0.10714454	0.00000000	0.09730489	0.03993088	0.00000000	0.00000000	0.10637336	0.09010742	0.05536309	0.09473317	0.09542919	0.09527335	0.07625172	0.05870401	0.03494818	0.00000000	0.07328109	0.32549479	0.14212464	0.12166200	0.14296008	0.14249757	0.00000000	0.00000000	0.10152602	0.00000000	0.11481835	0.23296704	0.30130295	0.22535959	0.25983114	0.23097687	0.24716413	0.23151002	0.00000000	0.00000000	0.00000000	0.22722889	0.24995697	0.29366208	0.30188140	0.23224879	0.27339981	0.25350979	0.00000000	0.00000000	0.22433921	0.27057317	0.25651060	0.24777599	0.29021350	0.27322278	0.26053563	0.23393758	0.11662536	0.11629415	0.14042754	0.11670459	0.14258690	0.00000000	0.14369486	0.00000000	0.00000000	0.14140718	0.14102769	0.10853895	0.09982619	0.09774949	0.00000000	0.08461809	0.00000000	0.09078693	0.09156019	0.10835678	0.00000000	0.09883097	2.20140396	2.36989563	0.10126552	0.00000000	0.11050672	0.11188844	0.09791017	0.10055605	0.10630411	0.11631284	0.10662796	0.10551379	0.09600512	0.03592319	0.09715153	0.10200301	0.09783176	0.12068320	0.09993947	0.11410976	0.11167744	0.13963175	0.13295156	0.13625991	0.15491782	0.10199455	0.00000000	0.10131885
BE054     	0.22991730	0.25156826	0.20725596	0.19783824	0.19651378	0.15547272	0.21334987	0.26932134	0.04899865	0.10629212	0.10526555	0.11006813	0.09478793	0.10655290	0.07629109	0.08855836	0.03874677	0.03877060	0.11008096	0.08087427	0.10473715	0.09742425	0.08354289	0.08193737	0.08196561	0.12545121	0.06582382	0.09863724	0.10817104	0.07997066	0.10646429	0.10550104	0.10001130	0.08182248	0.10955434	0.10811406	0.10346497	0.09860645	0.08170939	0.10278648	0.09734265	0.10775105	0.07385497	0.04052828	0.03542480	0.09656754	0.10935205	0.10647676	0.08708543	0.08705704	0.07923532	0.08106483	0.05555152	0.08068630	0.03518978	0.02821517	0.02253821	0.05796332	0.07296220	0.09158689	0.03700927	0.00000000	0.04605847	0.03711406	0.06454164	0.05607892	0.10950993	0.07187703	0.09737140	0.10465219	0.10435258	0.03471163	0.07056967	0.06329508	0.08059540	0.07500515	0.04090610	0.03777219	0.07229495	0.08362114	0.08049721	0.08540298	0.08009093	0.08207240	0.08015932	0.07983666	0.03641874	0.10609425	0.08065568	0.07290026	0.10538328	0.10803467	0.10863748	0.10724234	0.07970613	0.09617174	0.03627963	0.05600537	0.10520692	0.10480451	0.09016807	0.05629356	0.09342579	0.09388397	0.09546819	0.07476945	0.05784884	0.03698916	0.02561782	0.07226368	0.32258532	0.14061776	0.12178669	0.14153132	0.14084261	0.11988906	0.09761484	0.10349771	0.10515819	0.11509064	0.23179511	0.30066025	0.22360596	0.25782849	0.22954443	0.24473721	0.22970934	0.28354438	0.33386071	0.25975916	0.22569823	0.24728365	0.29074666	0.29912220	0.23087523	0.27147366	0.25208848	0.22640472	0.30064524	0.22349046	0.26778100	0.25580025	0.24563764	0.28949859	0.27042888	0.25696220	0.23252168	0.11533115	0.11476018	0.13898531	0.11754353	0.14174242	0.10052407	0.14228706	0.13883921	0.14681446	0.14072447	0.14014582	0.11027662	0.09878042	0.09704889	0.11941289	0.08393222	0.11311701	0.08999386	0.09141310	0.10814997	0.11130371	0.09775346	2.20198186	2.36975488	0.10025962	0.16914098	0.10899423	0.11058272	0.09697891	0.09943689	0.10515815	0.11779852	0.10541266	0.10452481	0.09452700	0.03792416	0.09622347	0.10104684	0.09710237	0.12001182	0.09904129	0.11242936	0.10940369	0.13832326	0.13053319	0.13462914	0.15379464	0.10269376	0.10281553	0.10118968
BE055     	0.23317887	0.25586031	0.21038191	0.20066333	0.19887275	0.15906608	0.21672339	0.27166605	0.04589759	0.10871656	0.10634107	0.11331879	0.09587688	0.10494659	0.07771661	0.08875204	0.04814420	0.05133745	0.00000000	0.08147146	0.10725058	0.09824306	0.08620922	0.08448996	0.08309081	0.12759817	0.06667932	0.09977913	0.11119005	0.08125820	0.10488967	0.10790941	0.09985759	0.08428669	0.11045490	0.10738752	0.10159425	0.10035748	0.08308693	0.10482851	0.09914516	0.00000000	0.07619752	0.05225436	0.05222984	0.09849397	0.11054308	0.10953618	0.08669017	0.00000000	0.08083744	0.08271862	0.05504554	0.08045276	0.00000000	0.04594096	0.00000000	0.05726144	0.07543498	0.00000000	0.04674204	0.04605847	0.00000000	0.04600509	0.06620501	0.05764656	0.11162294	0.07533490	0.09737800	0.10774063	0.10616987	0.05063566	0.00000000	0.06296680	0.00000000	0.07577418	0.03924334	0.04651151	0.07237240	0.08456682	0.00000000	0.08594627	0.08317010	0.00000000	0.00000000	0.08214199	0.04726869	0.10909032	0.08149717	0.07442979	0.10895115	0.00000000	0.00000000	0.10970572	0.00000000	0.09825642	0.04825819	0.00000000	0.00000000	0.10635963	0.09035512	0.05795262	0.09646066	0.09835947	0.09787932	0.07451867	0.05865938	0.04993266	0.00000000	0.07248190	0.32562002	0.14362543	0.12388093	0.14466686	0.14393931	0.00000000	0.00000000	0.10297528	0.00000000	0.11443667	0.23368137	0.30348885	0.22645918	0.26103893	0.23253484	0.24767718	0.23227714	0.00000000	0.00000000	0.00000000	0.22856311	0.25082257	0.29522446	0.30334451	0.23385663	0.27451922	0.25463809	0.00000000	0.00000000	0.22520071	0.27192096	0.25940936	0.24868095	0.29176303	0.27412143	0.26112218	0.23291483	0.11714706	0.11675348	0.14197239	0.11865789	0.14374354	0.00000000	0.14405468	0.00000000	0.00000000	0.14317686	0.14269431	0.10907749	0.10064698	0.09941200	0.00000000	0.08803077	0.00000000	0.09105425	0.09268811	0.10816102	0.00000000	0.09973495	2.20443846	2.36917372	0.10211749	0.00000000	0.11230911	0.11372378	0.09901074	0.10126360	0.10702157	0.11859864	0.10771080	0.10668374	0.09645495	0.05170377	0.09787684	0.10277528	0.09877182	0.12108592	0.10029111	0.11438303	0.11246154	0.14080158	0.13506517	0.13723464	0.15626723	0.10298467	0.00000000	0.10169643
BE056     	0.23096446	0.25110948	0.20654240	0.19630424	0.19546515	0.15521620	0.21269055	0.26890144	0.04598060	0.10646831	0.10621672	0.11041001	0.09379927	0.10513964	0.07608243	0.08725915	0.04130022	0.04307882	0.00000000	0.08139004	0.10395891	0.09786460	0.08321035	0.08273141	0.08085090	0.12419310	0.06469074	0.09853637	0.10771640	0.08035585	0.10459450	0.10580473	0.09810492	0.08206889	0.11035927	0.10648514	0.10218786	0.09868723	0.08099975	0.10349569	0.09740959	0.00000000	0.07510408	0.04085430	0.04300854	0.09606761	0.10916024	0.10697595	0.08708678	0.00000000	0.07985820	0.08141845	0.05497146	0.08039340	0.00000000	0.03786627	0.00000000	0.05683901	0.07285413	0.00000000	0.03748033	0.03711406	0.04600509	0.00000000	0.06236544	0.05686933	0.10985277	0.07264825	0.09693977	0.10555332	0.10364069	0.03855681	0.00000000	0.06065982	0.00000000	0.07630557	0.04016823	0.03801682	0.07410321	0.08377999	0.00000000	0.08463296	0.08046610	0.00000000	0.00000000	0.08083129	0.03929940	0.10612021	0.08054506	0.07253777	0.10571687	0.00000000	0.00000000	0.10682532	0.00000000	0.09633934	0.03938825	0.00000000	0.00000000	0.10579176	0.09114775	0.05648789	0.09464922	0.09572977	0.09719289	0.07566033	0.05854092	0.03883318	0.00000000	0.07343223	0.32286619	0.14035333	0.12124441	0.14113760	0.14043528	0.00000000	0.00000000	0.10236372	0.00000000	0.11263335	0.23218752	0.29862371	0.22313357	0.25792498	0.22872524	0.24392982	0.22921958	0.00000000	0.00000000	0.00000000	0.22571727	0.24763323	0.29039259	0.29936622	0.23105999	0.27019966	0.25204947	0.00000000	0.00000000	0.22202779	0.26849761	0.25596607	0.24579487	0.28970162	0.26990183	0.25654917	0.23196504	0.11462464	0.11382776	0.13945609	0.11619569	0.14106254	0.00000000	0.14228483	0.00000000	0.00000000	0.14004301	0.13915893	0.10816720	0.09931069	0.09673237	0.00000000	0.08248077	0.00000000	0.08955607	0.09107544	0.10697955	0.00000000	0.09796971	2.20426369	2.37015900	0.10058747	0.00000000	0.10966272	0.10990850	0.09721330	0.09987538	0.10418837	0.11643429	0.10575415	0.10438746	0.09479215	0.04193804	0.09690943	0.10074298	0.09684556	0.11918177	0.09930967	0.11217971	0.10960141	0.13818375	0.13068199	0.13451626	0.15331926	0.10120344	0.00000000	0.10013175
BE057     	0.23157208	0.25450688	0.20907690	0.20070235	0.19801391	0.15740314	0.21526576	0.27071426	0.06793641	0.10873848	0.10749344	0.11175979	0.09473320	0.10469243	0.07904168	0.08942923	0.06484894	0.06592227	0.00000000	0.08288610	0.10704802	0.09860874	0.08657685	0.08378208	0.08370424	0.12626313	0.04292076	0.09998436	0.11050974	0.08133364	0.10492552	0.10746963	0.10025481	0.08433472	0.11068578	0.10747571	0.10161895	0.10007301	0.08334143	0.10515442	0.09913235	0.00000000	0.07093972	0.06760984	0.07112972	0.09736929	0.10999906	0.10853997	0.08789897	0.00000000	0.08101487	0.08300308	0.06379560	0.08177007	0.00000000	0.06610463	0.00000000	0.06484801	0.07375255	0.00000000	0.06286172	0.06454164	0.06620501	0.06236544	0.00000000	0.06856126	0.11191292	0.06882661	0.09803221	0.10776207	0.10683305	0.06502599	0.00000000	0.07177312	0.00000000	0.07811512	0.06356885	0.06260898	0.07431996	0.08522044	0.00000000	0.08683689	0.08263362	0.00000000	0.00000000	0.08315653	0.06530556	0.10746668	0.08110777	0.07436060	0.10686208	0.00000000	0.00000000	0.10844774	0.00000000	0.09772057	0.06295511	0.00000000	0.00000000	0.10862695	0.09152043	0.06371685	0.09695302	0.09891825	0.09903245	0.07711431	0.06673522	0.06422034	0.00000000	0.07408823	0.32595976	0.14025190	0.12295557	0.14127810	0.14094838	0.00000000	0.00000000	0.10338157	0.00000000	0.11462642	0.23401624	0.30131860	0.22544679	0.25995947	0.23124458	0.24646856	0.23195516	0.00000000	0.00000000	0.00000000	0.22701650	0.24811828	0.29237715	0.30026182	0.23204042	0.27216923	0.25482328	0.00000000	0.00000000	0.22480794	0.26832838	0.25813180	0.24726238	0.29048806	0.27150521	0.25837936	0.23340595	0.11656845	0.11568218	0.14141460	0.11747710	0.14061988	0.00000000	0.14173339	0.00000000	0.00000000	0.13975548	0.13933074	0.10832163	0.10097745	0.09833457	0.00000000	0.08599047	0.00000000	0.09097145	0.09173362	0.11035600	0.00000000	0.09934548	2.20299300	2.37022652	0.10246360	0.00000000	0.11114150	0.11230103	0.09917180	0.10127320	0.10735584	0.11804544	0.10749329	0.10615700	0.09696204	0.06697580	0.09854438	0.10286877	0.09873195	0.12123865	0.10087011	0.11473726	0.11218922	0.14025464	0.13272371	0.13609364	0.15440645	0.10355827	0.00000000	0.10215227
BE058     	0.22978222	0.25289643	0.20714897	0.19855597	0.19584183	0.15503875	0.21364491	0.26892279	0.06046396	0.10666740	0.10690564	0.11020606	0.09225753	0.10311285	0.07264202	0.08999417	0.05791964	0.05877408	0.11020606	0.08263744	0.10541412	0.09706554	0.08241049	0.08360930	0.08150109	0.12317521	0.07123450	0.09923293	0.10851157	0.08041370	0.10175454	0.10648725	0.09740568	0.08283686	0.10881441	0.10541158	0.10029018	0.09827700	0.07949814	0.10237653	0.09773695	0.10864382	0.07454202	0.06020724	0.06360149	0.09451172	0.10767236	0.10610849	0.08589279	0.07327998	0.07909788	0.07940094	0.06018860	0.08205851	0.05607222	0.05643988	0.05687933	0.06180838	0.06982600	0.08232774	0.05666718	0.05607892	0.05764656	0.05686933	0.06856126	0.00000000	0.10948781	0.07200652	0.09416456	0.10527842	0.10509335	0.05520444	0.06921546	0.07019586	0.07993224	0.07372513	0.05659952	0.05463285	0.07148866	0.08314865	0.08232670	0.08530812	0.08100494	0.08327882	0.08120462	0.08110165	0.05548898	0.10537125	0.08071700	0.07106590	0.10560130	0.10789496	0.10820163	0.10702294	0.08175273	0.09687436	0.05607396	0.06104164	0.10432145	0.10520524	0.08930721	0.06272638	0.08441534	0.08455702	0.08558023	0.07344421	0.06276417	0.05524389	0.05747788	0.07051847	0.32320936	0.13767704	0.11936965	0.13866604	0.13806853	0.11920118	0.09451433	0.10040168	0.10286533	0.11203699	0.23217269	0.30088484	0.22403439	0.25812407	0.22899119	0.24457641	0.22955846	0.28374208	0.33323332	0.26046906	0.22594089	0.24735464	0.29160773	0.29856797	0.23048116	0.27242572	0.25212844	0.22542806	0.30129412	0.22336508	0.26677491	0.25573403	0.24500155	0.28873714	0.26997900	0.25851051	0.23262357	0.11495628	0.11432918	0.13978674	0.11480059	0.13890862	0.10155679	0.14021738	0.13694653	0.14322603	0.13805177	0.13806997	0.10748107	0.09989489	0.09568093	0.11940973	0.08301669	0.11359864	0.09005783	0.09011173	0.10454203	0.10813185	0.09814461	2.19999595	2.36803342	0.10150412	0.16823419	0.11011662	0.11159331	0.09827239	0.09942101	0.10557272	0.11544044	0.10648590	0.10540103	0.09597206	0.06205345	0.09719432	0.10062038	0.09790857	0.11928569	0.09903232	0.11309741	0.11067430	0.13795330	0.13026920	0.13519117	0.15225201	0.09995108	0.09981486	0.09838707
BE059     	0.22634694	0.24034570	0.19616368	0.18951156	0.18946378	0.14549172	0.20371290	0.25819094	0.11339316	0.08156082	0.08643876	0.08414804	0.10204285	0.10218017	0.11443186	0.11932267	0.11152941	0.11093953	0.00000000	0.11207518	0.07193597	0.07949110	0.11471753	0.11483537	0.11027468	0.11714446	0.11115528	0.07858174	0.07660143	0.11167549	0.10845613	0.08669388	0.10661383	0.11469705	0.08638769	0.11040022	0.09894823	0.07846530	0.11269979	0.06584468	0.07701209	0.00000000	0.11273107	0.11279512	0.11198134	0.10600424	0.08423523	0.08014348	0.11688370	0.00000000	0.11043821	0.12319993	0.11029948	0.11301357	0.00000000	0.10939165	0.00000000	0.11090275	0.11392078	0.00000000	0.11122163	0.10950993	0.11162294	0.10985277	0.11191292	0.10948781	0.00000000	0.11020879	0.10724973	0.06557641	0.08808335	0.11006788	0.00000000	0.11715190	0.00000000	0.11733023	0.10816648	0.10834672	0.11397858	0.11181290	0.00000000	0.11340574	0.11262791	0.00000000	0.00000000	0.11352527	0.10922018	0.07141818	0.11223383	0.11531427	0.07410335	0.00000000	0.00000000	0.07625676	0.00000000	0.07851688	0.10962972	0.00000000	0.00000000	0.07998775	0.11840614	0.11084489	0.10630734	0.10734148	0.10907237	0.11552390	0.11195626	0.10986831	0.00000000	0.11442340	0.30907161	0.15334324	0.11200327	0.15537708	0.15393171	0.00000000	0.00000000	0.11066132	0.00000000	0.11526511	0.22068424	0.28949985	0.21371287	0.24810613	0.21925594	0.23836264	0.21868806	0.00000000	0.00000000	0.00000000	0.21712973	0.24211506	0.28669168	0.29044519	0.22175128	0.26376878	0.24380519	0.00000000	0.00000000	0.21496649	0.26140563	0.24400263	0.23604642	0.28016527	0.26665892	0.25456012	0.22005531	0.10049988	0.10145750	0.13235070	0.11011422	0.15523161	0.00000000	0.15659434	0.00000000	0.00000000	0.15517620	0.15577888	0.10796164	0.08191212	0.10813403	0.00000000	0.11487206	0.00000000	0.08508339	0.09038670	0.10830224	0.00000000	0.07068639	2.20923965	2.37492894	0.08246982	0.00000000	0.08874419	0.08610685	0.07779484	0.07883624	0.08326521	0.11475367	0.08693836	0.08348991	0.07486225	0.11325135	0.07815995	0.08487726	0.07758318	0.11019167	0.07777452	0.09622126	0.08820010	0.13587748	0.12989574	0.12959195	0.15914742	0.10974083	0.00000000	0.10832655
BE060     	0.23249412	0.25368615	0.20883134	0.19962027	0.19754804	0.15695389	0.21489173	0.27031291	0.07695373	0.10688340	0.10630010	0.11086031	0.09672423	0.10555666	0.07810968	0.08959138	0.07309650	0.07427106	0.00000000	0.08388715	0.10702251	0.09719824	0.08402710	0.08181150	0.08412541	0.12551370	0.07251660	0.09893246	0.10919239	0.07899830	0.10640751	0.10428731	0.09916038	0.08079472	0.10931543	0.10850402	0.10302712	0.09891824	0.08213113	0.10538393	0.09648094	0.00000000	0.03673955	0.07636502	0.07572385	0.09622077	0.11037387	0.10716062	0.08948488	0.00000000	0.08116771	0.08583908	0.07338123	0.08295598	0.00000000	0.07108139	0.00000000	0.07394219	0.07434276	0.00000000	0.07353426	0.07187703	0.07533490	0.07264825	0.06882661	0.07200652	0.11020879	0.00000000	0.09776224	0.10683147	0.10556827	0.07309690	0.00000000	0.08208382	0.00000000	0.07813375	0.07149151	0.07147810	0.07518163	0.08625597	0.00000000	0.08795219	0.07994834	0.00000000	0.00000000	0.08064380	0.07016028	0.10624425	0.08148371	0.07716109	0.10626499	0.00000000	0.00000000	0.10789968	0.00000000	0.09515321	0.07186313	0.00000000	0.00000000	0.10553711	0.09223192	0.07527032	0.09724412	0.09823138	0.09882761	0.07658969	0.07604615	0.07286160	0.00000000	0.07538725	0.32457270	0.14281229	0.12282494	0.14278933	0.14337077	0.00000000	0.00000000	0.10281845	0.00000000	0.11509280	0.23299337	0.30261898	0.22425794	0.25962447	0.23060190	0.24709227	0.23037137	0.00000000	0.00000000	0.00000000	0.22712167	0.24883239	0.29262746	0.30068941	0.23177956	0.27227283	0.25362854	0.00000000	0.00000000	0.22541950	0.26826444	0.25723584	0.24627208	0.29090386	0.27139451	0.25869289	0.23225080	0.11581374	0.11551467	0.14033156	0.11763178	0.14297156	0.00000000	0.14356181	0.00000000	0.00000000	0.14295193	0.14250486	0.10951294	0.09839630	0.09791936	0.00000000	0.08382221	0.00000000	0.09191940	0.09237743	0.10682295	0.00000000	0.09802221	2.20279725	2.36918901	0.09984436	0.00000000	0.11170601	0.11226724	0.09776140	0.09897592	0.10489420	0.11654305	0.10482335	0.10513758	0.09445274	0.07587909	0.09571869	0.10129980	0.09775542	0.11960998	0.10031210	0.11320782	0.11129356	0.13982190	0.13251679	0.13445229	0.15382966	0.10233035	0.00000000	0.10148098
BE061     	0.23675877	0.25690734	0.21253392	0.19781083	0.19396750	0.15994739	0.21710557	0.27151909	0.09589260	0.10464555	0.10722744	0.10911150	0.06939189	0.08758464	0.09792035	0.10224733	0.09613219	0.09605334	0.10892671	0.09531926	0.10673769	0.10409883	0.09896124	0.09863747	0.09532674	0.11887773	0.09595886	0.10219664	0.10799171	0.09517883	0.07740220	0.10864539	0.06026143	0.09738208	0.10706923	0.08812661	0.08162504	0.10359414	0.09628211	0.10413332	0.09828541	0.10713932	0.09779588	0.10009240	0.09925319	0.03712233	0.11038567	0.10909261	0.09809800	0.10936489	0.09518082	0.10952827	0.09744783	0.09789421	0.09619844	0.09672841	0.09718908	0.09875323	0.09815307	0.10441470	0.09693076	0.09737140	0.09737800	0.09693977	0.09803221	0.09416456	0.10724973	0.09776224	0.00000000	0.10473320	0.10430524	0.09641959	0.09948763	0.09919740	0.10262993	0.10251818	0.09654249	0.09337053	0.09949993	0.09900086	0.09804469	0.09915598	0.09750331	0.09852679	0.09647040	0.09805978	0.09797814	0.10420551	0.09453541	0.10091391	0.10632615	0.10873921	0.10954953	0.10317749	0.09777564	0.10142108	0.09756210	0.09936506	0.10458710	0.10850370	0.10335356	0.09900276	0.10520987	0.10699096	0.10764651	0.10063355	0.09895434	0.09585535	0.09828102	0.10008182	0.32308682	0.12316472	0.11912770	0.12265511	0.12286679	0.11999034	0.05950087	0.06795500	0.06984836	0.08567932	0.23293702	0.30260346	0.22759021	0.26161024	0.22721158	0.24551612	0.23002857	0.28650272	0.33648479	0.26070951	0.22670528	0.24734161	0.29032814	0.29545525	0.23395447	0.27162233	0.25396315	0.22738382	0.30095132	0.22324691	0.26890046	0.25524070	0.24667405	0.29168796	0.27337605	0.26131380	0.23412736	0.11551770	0.11640625	0.13714748	0.11309436	0.12318955	0.10487474	0.12411413	0.12434809	0.12619310	0.12296860	0.12374133	0.09047727	0.10331056	0.03812036	0.12026598	0.09717610	0.11642033	0.08114634	0.08680837	0.08281413	0.10463351	0.10343499	2.20515484	2.37073298	0.10407924	0.15915651	0.11361532	0.11600502	0.10114969	0.10236647	0.10753013	0.10446082	0.10735586	0.10617435	0.09972443	0.09825033	0.10112562	0.10684612	0.10176134	0.11605290	0.10131498	0.11380324	0.10662343	0.13052017	0.12498706	0.12658202	0.14193873	0.06615663	0.06352598	0.06419507
